CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Timestamp,Hour,DayOfWeek,Month,IsWeekend,NOx_NO2_Ratio,Temp_Humidity,CO_Lag1
4.4,1448.0,275.0,16.2,1187.0,668.0,471.0,217.0,1490.0,1814.0,16.9,40.3,0.7717,2005-03-17 10:00:00,10.0,3.0,3.0,0,3.0783408719658585,681.0699999999999,5.6
3.0,1294.0,275.0,10.8,1006.0,571.0,567.0,196.0,1296.0,1538.0,20.8,31.3,0.7617,2005-03-17 11:00:00,11.0,3.0,3.0,0,2.9132651574864714,651.0400000000001,4.4
2.2,1269.0,275.0,11.1,1016.0,388.0,579.0,189.0,1273.0,1383.0,24.3,24.7,0.7407,2005-03-17 12:00:00,12.0,3.0,3.0,0,2.0529099442904792,600.21,3.0
2.0,1247.0,275.0,10.2,985.0,323.0,581.0,174.0,1255.0,1184.0,26.7,22.6,0.7785,2005-03-17 13:00:00,13.0,3.0,3.0,0,1.8563217323953027,603.4200000000001,2.2
2.2,1239.0,275.0,11.9,1045.0,312.0,559.0,161.0,1312.0,1094.0,27.1,21.7,0.7636,2005-03-17 14:00:00,14.0,3.0,3.0,0,1.9378880783920447,588.07,2.0
2.1,1199.0,275.0,11.8,1041.0,320.0,574.0,158.0,1271.0,986.0,28.3,17.9,0.6769,2005-03-17 15:00:00,15.0,3.0,3.0,0,2.0253163275116246,506.57,2.2
2.2,1216.0,275.0,10.9,1013.0,322.0,576.0,161.0,1277.0,967.0,27.8,20.0,0.7378,2005-03-17 16:00:00,16.0,3.0,3.0,0,1.9999998757764053,556.0,2.1
1.9,1131.0,275.0,8.6,925.0,276.0,638.0,147.0,1158.0,831.0,26.2,19.4,0.6491,2005-03-17 17:00:00,17.0,3.0,3.0,0,1.8775508926836126,508.28,2.2
2.7,1300.0,275.0,15.0,1149.0,341.0,530.0,165.0,1353.0,1182.0,22.7,24.4,0.6661,2005-03-17 18:00:00,18.0,3.0,3.0,0,2.066666541414149,553.88,1.9
3.9,1358.0,275.0,21.3,1331.0,531.0,459.0,214.0,1518.0,1523.0,20.2,29.3,0.686,2005-03-17 19:00:00,19.0,3.0,3.0,0,2.4813082952659675,591.86,2.7
5.6,1492.0,275.0,24.8,1425.0,653.0,417.0,228.0,1690.0,1780.0,17.3,35.2,0.6907,2005-03-17 20:00:00,20.0,3.0,3.0,0,2.8640349621037298,608.96,3.9
4.9,1413.0,275.0,18.4,1251.0,646.0,478.0,240.0,1504.0,1682.0,16.1,38.7,0.7023,2005-03-17 21:00:00,21.0,3.0,3.0,0,2.6916665545138936,623.07,5.6
2.2,1210.0,275.0,9.1,943.0,333.0,611.0,188.0,1224.0,1390.0,14.6,44.5,0.7337,2005-03-17 22:00:00,22.0,3.0,3.0,0,1.7712765015278455,649.6999999999999,4.9
1.9,1196.0,275.0,8.1,902.0,299.0,620.0,173.0,1185.0,1390.0,13.7,48.6,0.7555,2005-03-17 23:00:00,23.0,3.0,3.0,0,1.728323599518867,665.8199999999999,2.2
1.4,1101.0,275.0,5.9,809.0,224.0,690.0,150.0,1123.0,1201.0,12.4,52.2,0.7513,2005-03-18 00:00:00,0.0,4.0,3.0,0,1.4933332337777845,647.2800000000001,1.9
1.3,1076.0,275.0,5.1,770.0,195.0,721.0,134.0,1093.0,1107.0,11.9,53.4,0.7414,2005-03-18 01:00:00,1.0,4.0,3.0,0,1.455223771998226,635.46,1.4
1.1,1040.0,275.0,4.5,736.0,209.0,740.0,132.0,1099.0,1050.0,10.4,58.4,0.7367,2005-03-18 02:00:00,2.0,4.0,3.0,0,1.5833332133838474,607.36,1.3
0.9,989.0,275.0,3.2,667.0,168.0,824.0,117.0,1048.0,943.0,8.9,63.5,0.7268,2005-03-18 03:00:00,3.0,4.0,3.0,0,1.4358973131711699,565.15,1.1
0.9,966.0,275.0,2.8,639.0,153.0,843.0,103.0,1033.0,903.0,8.2,65.9,0.7168,2005-03-18 04:00:00,4.0,4.0,3.0,0,1.4854367489867233,540.38,0.9
0.7,912.0,275.0,2.0,587.0,140.0,922.0,99.0,1002.0,826.0,7.7,67.1,0.7074,2005-03-18 05:00:00,5.0,4.0,3.0,0,1.4141412712988615,516.67,0.9
0.8,960.0,275.0,3.3,668.0,184.0,841.0,106.0,1038.0,878.0,7.2,68.6,0.6978,2005-03-18 06:00:00,6.0,4.0,3.0,0,1.735848892844444,493.91999999999996,0.7
1.2,1028.0,275.0,5.4,784.0,266.0,709.0,113.0,1110.0,996.0,7.5,66.7,0.6943,2005-03-18 07:00:00,7.0,4.0,3.0,0,2.353982092567956,500.25,0.8
2.9,1375.0,275.0,14.5,1134.0,518.0,504.0,141.0,1467.0,1470.0,8.7,61.6,0.696,2005-03-18 08:00:00,8.0,4.0,3.0,0,3.673758604697971,535.92,1.2
5.4,1522.0,275.0,26.5,1466.0,681.0,380.0,180.0,1822.0,1883.0,12.0,51.0,0.7131,2005-03-18 09:00:00,9.0,4.0,3.0,0,3.78333312314816,612.0,2.9
4.3,1400.0,275.0,17.6,1227.0,558.0,465.0,192.0,1542.0,1661.0,15.4,42.5,0.7379,2005-03-18 10:00:00,10.0,4.0,3.0,0,2.9062498486328203,654.5,5.4
3.1,1323.0,275.0,14.9,1144.0,457.0,502.0,187.0,1405.0,1568.0,18.8,33.5,0.7186,2005-03-18 11:00:00,11.0,4.0,3.0,0,2.443850136692506,629.8000000000001,4.3
2.4,1250.0,275.0,10.3,990.0,353.0,579.0,169.0,1262.0,1291.0,22.2,28.1,0.7426,2005-03-18 12:00:00,12.0,4.0,3.0,0,2.088757272854599,623.82,3.1
2.3,1283.0,275.0,12.0,1048.0,313.0,550.0,161.0,1336.0,1226.0,24.7,25.5,0.7785,2005-03-18 13:00:00,13.0,4.0,3.0,0,1.9440992581304808,629.85,2.4
2.3,1171.0,275.0,10.4,993.0,290.0,597.0,160.0,1208.0,841.0,25.0,23.4,0.7301,2005-03-18 14:00:00,14.0,4.0,3.0,0,1.812499886718757,585.0,2.3
2.3,1264.0,275.0,12.9,1081.0,318.0,555.0,177.0,1323.0,951.0,25.9,21.9,0.7209,2005-03-18 15:00:00,15.0,4.0,3.0,0,1.7966100679881316,567.2099999999999,2.3
3.4,1301.0,275.0,15.1,1152.0,479.0,525.0,219.0,1343.0,1151.0,25.6,21.7,0.7039,2005-03-18 16:00:00,16.0,4.0,3.0,0,2.187214511999337,555.52,2.3
3.7,1321.0,275.0,15.8,1175.0,494.0,525.0,212.0,1366.0,1279.0,25.1,21.8,0.6854,2005-03-18 17:00:00,17.0,4.0,3.0,0,2.330188569330728,547.1800000000001,3.4
4.1,1343.0,275.0,20.1,1298.0,551.0,477.0,225.0,1495.0,1416.0,22.1,25.6,0.6728,2005-03-18 18:00:00,18.0,4.0,3.0,0,2.4488887800493875,565.7600000000001,3.7
5.6,1493.0,275.0,25.6,1444.0,701.0,417.0,240.0,1702.0,1738.0,19.1,32.5,0.7112,2005-03-18 19:00:00,19.0,4.0,3.0,0,2.9208332116319493,620.75,4.1
5.3,1545.0,275.0,24.0,1403.0,571.0,407.0,223.0,1743.0,1821.0,16.7,42.5,0.8002,2005-03-18 20:00:00,20.0,4.0,3.0,0,2.5605380017695962,709.75,5.6
4.9,1477.0,275.0,18.3,1247.0,643.0,456.0,241.0,1562.0,1733.0,15.5,48.3,0.8439,2005-03-18 21:00:00,21.0,4.0,3.0,0,2.6680496818236645,748.65,5.3
2.0,1202.0,275.0,7.2,864.0,282.0,620.0,159.0,1255.0,1115.0,13.3,60.5,0.9168,2005-03-18 22:00:00,22.0,4.0,3.0,0,1.7735847941141638,804.6500000000001,4.9
1.9,1236.0,275.0,6.8,849.0,251.0,631.0,150.0,1274.0,1131.0,12.1,67.6,0.9539,2005-03-18 23:00:00,23.0,4.0,3.0,0,1.6733332217777852,817.9599999999999,2.0
2.2,1206.0,275.0,6.8,849.0,307.0,640.0,163.0,1245.0,1127.0,11.8,68.3,0.9432,2005-03-19 00:00:00,0.0,5.0,3.0,1,1.8834354672738978,805.94,1.9
1.9,1192.0,275.0,6.4,832.0,282.0,646.0,155.0,1253.0,1167.0,11.6,68.3,0.9314,2005-03-19 01:00:00,1.0,5.0,3.0,1,1.8193547213319534,792.28,2.2
1.1,1044.0,275.0,2.7,630.0,160.0,845.0,119.0,1099.0,809.0,11.8,67.9,0.9362,2005-03-19 02:00:00,2.0,5.0,3.0,1,1.344537702139689,801.2200000000001,1.9
1.0,1053.0,275.0,2.9,648.0,125.0,808.0,94.0,1109.0,709.0,12.3,65.8,0.9374,2005-03-19 03:00:00,3.0,5.0,3.0,1,1.3297870925758413,809.34,1.1
0.9,1023.0,275.0,2.2,600.0,106.0,872.0,80.0,1089.0,575.0,12.2,66.9,0.9496,2005-03-19 04:00:00,4.0,5.0,3.0,1,1.3249998343750207,816.1800000000001,1.0
0.9,1005.0,275.0,2.5,620.0,111.0,846.0,83.0,1098.0,572.0,12.1,67.3,0.948,2005-03-19 05:00:00,5.0,5.0,3.0,1,1.3373492364639474,814.3299999999999,0.9
0.7,959.0,275.0,1.9,578.0,115.0,907.0,79.0,1079.0,546.0,11.8,67.1,0.9274,2005-03-19 06:00:00,6.0,5.0,3.0,1,1.4556960182663268,791.78,0.9
1.0,1049.0,275.0,3.6,686.0,156.0,793.0,96.0,1159.0,795.0,11.9,65.6,0.9129,2005-03-19 07:00:00,7.0,5.0,3.0,1,1.6249998307291842,780.64,0.7
2.0,1255.0,275.0,10.1,983.0,320.0,555.0,141.0,1439.0,1268.0,12.2,65.6,0.93,2005-03-19 08:00:00,8.0,5.0,3.0,1,2.2695033851416038,800.3199999999999,1.0
2.7,1285.0,275.0,10.9,1009.0,380.0,517.0,153.0,1452.0,1366.0,12.8,64.4,0.9448,2005-03-19 09:00:00,9.0,5.0,3.0,1,2.4836599683882374,824.3200000000002,2.0
2.5,1254.0,275.0,9.9,973.0,371.0,543.0,156.0,1403.0,1328.0,13.4,62.0,0.9498,2005-03-19 10:00:00,10.0,5.0,3.0,1,2.3782049757560912,830.8000000000001,2.7
2.4,1253.0,275.0,9.7,966.0,343.0,560.0,162.0,1378.0,1251.0,14.5,57.0,0.9333,2005-03-19 11:00:00,11.0,5.0,3.0,1,2.1172838199207518,826.5,2.5
2.2,1242.0,275.0,8.9,935.0,297.0,584.0,164.0,1327.0,1127.0,15.8,51.3,0.9144,2005-03-19 12:00:00,12.0,5.0,3.0,1,1.8109754993307623,810.54,2.4
2.1,1212.0,275.0,8.5,918.0,281.0,593.0,160.0,1308.0,1066.0,17.5,46.0,0.9104,2005-03-19 13:00:00,13.0,5.0,3.0,1,1.7562498902343817,805.0,2.2
1.8,1165.0,275.0,6.6,839.0,220.0,652.0,140.0,1214.0,867.0,19.5,40.2,0.901,2005-03-19 14:00:00,14.0,5.0,3.0,1,1.5714284591836813,783.9000000000001,2.1
1.4,1136.0,275.0,5.4,781.0,174.0,712.0,119.0,1169.0,691.0,21.2,35.9,0.8943,2005-03-19 15:00:00,15.0,5.0,3.0,1,1.4621847510769117,761.0799999999999,1.8
2.1,1233.0,275.0,8.7,926.0,260.0,617.0,153.0,1293.0,917.0,21.7,35.1,0.8993,2005-03-19 16:00:00,16.0,5.0,3.0,1,1.699346294160373,761.67,1.4
1.7,1177.0,275.0,5.8,800.0,222.0,696.0,139.0,1191.0,748.0,20.5,38.4,0.9161,2005-03-19 17:00:00,17.0,5.0,3.0,1,1.5971221872573966,787.1999999999999,2.1
1.9,1223.0,275.0,7.6,883.0,266.0,614.0,156.0,1289.0,968.0,18.2,45.9,0.9488,2005-03-19 18:00:00,18.0,5.0,3.0,1,1.705128095825122,835.38,1.7
2.7,1360.0,275.0,12.4,1063.0,387.0,507.0,183.0,1483.0,1420.0,16.2,53.0,0.9722,2005-03-19 19:00:00,19.0,5.0,3.0,1,2.1147539828003286,858.5999999999999,1.9
3.2,1435.0,275.0,14.7,1140.0,425.0,477.0,185.0,1550.0,1530.0,15.0,57.6,0.9777,2005-03-19 20:00:00,20.0,5.0,3.0,1,2.297297173119072,864.0,2.7
3.3,1305.0,275.0,10.5,995.0,484.0,552.0,200.0,1402.0,1341.0,14.1,60.8,0.9716,2005-03-19 21:00:00,21.0,5.0,3.0,1,2.419999879000006,857.28,3.2
2.3,1199.0,275.0,7.3,869.0,325.0,618.0,163.0,1306.0,1160.0,13.2,65.6,0.9882,2005-03-19 22:00:00,22.0,5.0,3.0,1,1.993864908351846,865.9199999999998,3.3
1.9,1217.0,275.0,8.5,921.0,257.0,589.0,154.0,1336.0,1261.0,13.5,63.8,0.9797,2005-03-19 23:00:00,23.0,5.0,3.0,1,1.6688310604655154,861.3,2.3
1.9,1200.0,275.0,6.8,847.0,273.0,636.0,151.0,1297.0,1132.0,13.6,63.4,0.9794,2005-03-20 00:00:00,0.0,6.0,3.0,1,1.807946900135967,862.24,1.9
1.9,1150.0,275.0,5.9,807.0,276.0,669.0,149.0,1243.0,1042.0,13.6,63.5,0.9857,2005-03-20 01:00:00,1.0,6.0,3.0,1,1.8523488689698746,863.6,1.9
1.5,1086.0,275.0,4.3,726.0,202.0,736.0,131.0,1192.0,848.0,13.4,64.8,0.988,2005-03-20 02:00:00,2.0,6.0,3.0,1,1.5419846151156782,868.3199999999999,1.9
1.1,1027.0,275.0,3.5,684.0,132.0,788.0,94.0,1149.0,666.0,13.2,64.8,0.9801,2005-03-20 03:00:00,3.0,6.0,3.0,1,1.4042551697600882,855.3599999999999,1.5
0.9500000000000001,993.0,275.0,2.8,640.0,85.0,848.0,66.0,1110.0,548.0,13.0,65.3,0.9704,2005-03-20 04:00:00,4.0,6.0,3.0,1,1.2878785927456677,848.9,1.1
0.8,985.0,275.0,2.4,610.0,87.0,851.0,69.0,1101.0,604.0,12.6,65.9,0.9583,2005-03-20 05:00:00,5.0,6.0,3.0,1,1.2608693824826982,830.34,0.9500000000000001
0.6,934.0,275.0,1.6,552.0,70.0,966.0,57.0,1063.0,520.0,13.1,64.0,0.9591,2005-03-20 06:00:00,6.0,6.0,3.0,1,1.2280699599877263,838.4,0.8
0.7,977.0,275.0,2.7,631.0,113.0,859.0,78.0,1120.0,659.0,12.4,66.2,0.95,2005-03-20 07:00:00,7.0,6.0,3.0,1,1.4487177629849022,820.8800000000001,0.6
0.7,970.0,275.0,2.5,618.0,112.0,888.0,84.0,1095.0,611.0,13.3,62.4,0.946,2005-03-20 08:00:00,8.0,6.0,3.0,1,1.3333331746031933,829.9200000000001,0.7
1.0,1041.0,275.0,3.9,706.0,140.0,778.0,97.0,1178.0,756.0,14.0,59.7,0.9491,2005-03-20 09:00:00,9.0,6.0,3.0,1,1.443298820278472,835.8000000000001,0.7
1.5,1144.0,275.0,6.2,821.0,214.0,651.0,123.0,1262.0,988.0,15.4,54.0,0.9385,2005-03-20 10:00:00,10.0,6.0,3.0,1,1.7398372569238003,831.6,1.0
2.4,1209.0,275.0,8.8,933.0,334.0,581.0,166.0,1329.0,1058.0,17.0,47.5,0.9146,2005-03-20 11:00:00,11.0,6.0,3.0,1,2.012048071563369,807.5,1.5
1.6,1083.0,275.0,4.3,727.0,203.0,763.0,130.0,1135.0,636.0,18.6,42.6,0.904,2005-03-20 12:00:00,12.0,6.0,3.0,1,1.5615383414201276,792.3600000000001,2.4
1.2,1063.0,275.0,3.4,678.0,163.0,796.0,109.0,1107.0,522.0,21.5,35.0,0.8886,2005-03-20 13:00:00,13.0,6.0,3.0,1,1.4954127068428709,752.5,1.6
0.9,988.0,275.0,2.2,600.0,110.0,912.0,82.0,1033.0,415.0,21.3,35.6,0.8924,2005-03-20 14:00:00,14.0,6.0,3.0,1,1.341463251041067,758.2800000000001,1.2
0.9,1060.0,275.0,3.6,686.0,107.0,830.0,73.0,1110.0,445.0,23.1,32.1,0.8973,2005-03-20 15:00:00,15.0,6.0,3.0,1,1.4657532238694213,741.5100000000001,0.9
1.1,1087.0,275.0,4.1,717.0,135.0,786.0,91.0,1112.0,515.0,22.1,34.5,0.9035,2005-03-20 16:00:00,16.0,6.0,3.0,1,1.483516320492712,762.45,0.9
1.4,1153.0,275.0,5.7,798.0,187.0,715.0,109.0,1184.0,678.0,21.5,35.7,0.905,2005-03-20 17:00:00,17.0,6.0,3.0,1,1.715596172881085,767.5500000000001,1.1
1.7,1167.0,275.0,6.6,838.0,240.0,660.0,128.0,1227.0,825.0,19.3,41.6,0.923,2005-03-20 18:00:00,18.0,6.0,3.0,1,1.8749998535156365,802.8800000000001,1.4
2.9,1370.0,275.0,12.7,1072.0,398.0,535.0,155.0,1428.0,1233.0,17.3,47.8,0.9363,2005-03-20 19:00:00,19.0,6.0,3.0,1,2.5677417698231118,826.9399999999999,1.7
4.0,1403.0,275.0,14.8,1142.0,585.0,492.0,176.0,1518.0,1419.0,16.0,54.9,0.9934,2005-03-20 20:00:00,20.0,6.0,3.0,1,3.3238634475077586,878.4,2.9
4.0,1364.0,275.0,12.3,1061.0,590.0,534.0,179.0,1436.0,1397.0,15.6,58.0,1.0197,2005-03-20 21:00:00,21.0,6.0,3.0,1,3.296089201335799,904.8,4.0
1.9,1111.0,275.0,6.3,825.0,295.0,679.0,124.0,1238.0,975.0,14.8,61.3,1.025,2005-03-20 22:00:00,22.0,6.0,3.0,1,2.3790320662070914,907.24,4.0
1.5,1091.0,275.0,5.3,777.0,209.0,711.0,105.0,1217.0,891.0,13.8,63.4,0.9916,2005-03-20 23:00:00,23.0,6.0,3.0,1,1.9904760009070475,874.9200000000001,1.9
1.5,1107.0,275.0,5.3,777.0,183.0,697.0,99.0,1221.0,945.0,13.1,66.1,0.9913,2005-03-21 00:00:00,0.0,0.0,3.0,0,1.848484661769226,865.9099999999999,1.5
1.6,1095.0,275.0,4.7,746.0,177.0,716.0,104.0,1217.0,916.0,13.3,66.4,1.0128,2005-03-21 01:00:00,1.0,0.0,3.0,0,1.701922913276643,883.1200000000001,1.5
1.1,1027.0,275.0,3.3,673.0,126.0,794.0,95.0,1160.0,770.0,13.3,67.0,1.0207,2005-03-21 02:00:00,2.0,0.0,3.0,0,1.3263156498615105,891.1,1.6
0.8,996.0,275.0,2.7,631.0,100.0,845.0,81.0,1153.0,697.0,13.1,68.6,1.0288,2005-03-21 03:00:00,3.0,0.0,3.0,0,1.2345677488187965,898.6599999999999,1.1
0.7,955.0,275.0,2.0,582.0,83.0,902.0,68.0,1118.0,611.0,12.2,72.4,1.0224,2005-03-21 04:00:00,4.0,0.0,3.0,0,1.2205880557958741,883.28,0.8
0.6,947.0,275.0,1.6,553.0,84.0,944.0,69.0,1110.0,693.0,11.6,73.8,1.0054,2005-03-21 05:00:00,5.0,0.0,3.0,0,1.2173911279143292,856.0799999999999,0.7
0.7,1003.0,275.0,3.0,650.0,113.0,831.0,73.0,1158.0,750.0,12.9,67.5,0.999,2005-03-21 06:00:00,6.0,0.0,3.0,0,1.5479449934321927,870.75,0.6
1.3,1120.0,275.0,6.1,815.0,270.0,660.0,113.0,1291.0,1053.0,12.8,68.0,1.0023,2005-03-21 07:00:00,7.0,0.0,3.0,0,2.3893803195238656,870.4000000000001,0.7
3.2,1476.0,275.0,17.3,1219.0,487.0,459.0,141.0,1673.0,1561.0,13.5,63.9,0.9875,2005-03-21 08:00:00,8.0,0.0,3.0,0,3.4539004642623783,862.65,1.3
6.1,1653.0,275.0,31.0,1573.0,723.0,345.0,174.0,2147.0,1920.0,14.7,59.8,0.9928,2005-03-21 09:00:00,9.0,0.0,3.0,0,4.1551721749901045,879.06,3.2
4.3,1403.0,275.0,15.4,1161.0,614.0,487.0,178.0,1576.0,1583.0,15.9,56.6,1.0147,2005-03-21 10:00:00,10.0,0.0,3.0,0,3.449438008458539,899.94,6.1
2.6,1241.0,275.0,10.9,1011.0,395.0,545.0,163.0,1428.0,1274.0,18.3,49.4,1.0264,2005-03-21 11:00:00,11.0,0.0,3.0,0,2.42331273476609,904.02,4.3
2.0,1176.0,275.0,8.4,914.0,310.0,621.0,143.0,1347.0,1083.0,19.8,44.2,1.0091,2005-03-21 12:00:00,12.0,0.0,3.0,0,2.1678320162355234,875.1600000000001,2.6
1.8,1160.0,275.0,7.1,862.0,259.0,636.0,127.0,1320.0,924.0,21.6,39.6,1.009,2005-03-21 13:00:00,13.0,0.0,3.0,0,2.039369918159849,855.3600000000001,2.0
2.1,1224.0,275.0,10.0,977.0,251.0,571.0,131.0,1424.0,1002.0,23.3,35.8,1.0086,2005-03-21 14:00:00,14.0,0.0,3.0,0,1.9160303880892833,834.14,1.8
2.1,1175.0,275.0,8.2,906.0,261.0,616.0,135.0,1332.0,905.0,23.8,33.4,0.9699,2005-03-21 15:00:00,15.0,0.0,3.0,0,1.9333331901234674,794.92,2.1
2.0,1235.0,275.0,9.2,947.0,241.0,594.0,131.0,1362.0,923.0,22.8,35.3,0.9693,2005-03-21 16:00:00,16.0,0.0,3.0,0,1.8396945160538536,804.8399999999999,2.1
2.6,1288.0,275.0,12.4,1064.0,317.0,539.0,153.0,1446.0,1123.0,22.8,34.9,0.9576,2005-03-21 17:00:00,17.0,0.0,3.0,0,2.0718952894186087,795.72,2.0
4.5,1512.0,275.0,23.3,1386.0,505.0,425.0,198.0,1831.0,1602.0,20.9,39.3,0.9615,2005-03-21 18:00:00,18.0,0.0,3.0,0,2.5505049216916706,821.3699999999999,2.6
6.4,1609.0,275.0,29.7,1544.0,669.0,367.0,232.0,1999.0,1878.0,18.6,46.4,0.9867,2005-03-21 19:00:00,19.0,0.0,3.0,0,2.8836205653611824,863.0400000000001,4.5
6.0,1537.0,275.0,25.7,1446.0,638.0,392.0,224.0,1855.0,1840.0,17.2,52.7,1.0285,2005-03-21 20:00:00,20.0,0.0,3.0,0,2.8482141585618677,906.44,6.4
3.8,1315.0,275.0,14.3,1126.0,433.0,498.0,183.0,1537.0,1474.0,15.3,61.0,1.054,2005-03-21 21:00:00,21.0,0.0,3.0,0,2.366120089283055,933.3000000000001,6.0
2.1,1155.0,275.0,8.2,909.0,252.0,604.0,144.0,1331.0,1244.0,14.2,65.4,1.0497,2005-03-21 22:00:00,22.0,0.0,3.0,0,1.7499998784722306,928.6800000000001,3.8
1.2,1033.0,275.0,4.9,759.0,154.0,735.0,117.0,1185.0,937.0,13.8,65.2,1.0275,2005-03-21 23:00:00,23.0,0.0,3.0,0,1.316239203740239,899.7600000000001,2.1
1.3,1078.0,275.0,5.9,808.0,152.0,696.0,106.0,1221.0,891.0,13.3,65.6,0.9969,2005-03-22 00:00:00,0.0,1.0,3.0,0,1.4339621288714972,872.48,1.2
1.5,1069.0,275.0,5.7,799.0,181.0,682.0,121.0,1211.0,1044.0,12.6,67.9,0.9886,2005-03-22 01:00:00,1.0,1.0,3.0,0,1.495867644969616,855.5400000000001,1.3
0.9,952.0,275.0,2.9,648.0,109.0,847.0,87.0,1107.0,792.0,12.8,64.5,0.9493,2005-03-22 02:00:00,2.0,1.0,3.0,0,1.2528734192099518,825.6,1.5
0.7,910.0,275.0,1.8,570.0,73.0,964.0,62.0,1060.0,670.0,12.8,63.6,0.936,2005-03-22 03:00:00,3.0,1.0,3.0,0,1.1774191649323926,814.08,0.9
0.5,878.0,275.0,1.2,517.0,83.0,1069.0,70.0,1046.0,689.0,12.0,65.2,0.9103,2005-03-22 04:00:00,4.0,1.0,3.0,0,1.1857141163265548,782.4000000000001,0.7
0.6,899.0,275.0,1.6,556.0,90.0,1001.0,66.0,1064.0,717.0,10.6,70.8,0.9033,2005-03-22 05:00:00,5.0,1.0,3.0,0,1.3636361570248245,750.4799999999999,0.5
0.7,939.0,275.0,2.5,620.0,151.0,905.0,88.0,1095.0,813.0,10.9,69.2,0.9033,2005-03-22 06:00:00,6.0,1.0,3.0,0,1.7159088959194435,754.2800000000001,0.6
0.9,1001.0,275.0,3.8,701.0,191.0,816.0,93.0,1130.0,891.0,10.3,70.9,0.8907,2005-03-22 07:00:00,7.0,1.0,3.0,0,2.05376322002546,730.2700000000001,0.7
2.2,1303.0,275.0,13.5,1102.0,403.0,536.0,116.0,1488.0,1323.0,11.8,66.3,0.9174,2005-03-22 08:00:00,8.0,1.0,3.0,0,3.4741376315398593,782.34,0.9
4.7,1557.0,275.0,27.8,1499.0,555.0,381.0,151.0,1945.0,1817.0,14.1,58.9,0.9447,2005-03-22 09:00:00,9.0,1.0,3.0,0,3.675496445331361,830.49,2.2
4.5,1402.0,275.0,18.8,1263.0,551.0,446.0,169.0,1640.0,1723.0,16.5,51.6,0.9601,2005-03-22 10:00:00,10.0,1.0,3.0,0,3.2603548366653943,851.4,4.7
3.1,1380.0,275.0,15.7,1170.0,473.0,477.0,166.0,1566.0,1656.0,20.2,42.1,0.984,2005-03-22 11:00:00,11.0,1.0,3.0,0,2.849397418710999,850.42,4.5
2.8,1350.0,275.0,15.6,1168.0,388.0,475.0,160.0,1564.0,1539.0,21.7,39.0,0.9979,2005-03-22 12:00:00,12.0,1.0,3.0,0,2.4249998484375093,846.3,3.1
2.4,1283.0,275.0,12.3,1061.0,296.0,525.0,145.0,1434.0,1294.0,23.5,35.0,0.9977,2005-03-22 13:00:00,13.0,1.0,3.0,0,2.041379169560057,822.5,2.8
2.5,1293.0,275.0,12.4,1064.0,283.0,522.0,131.0,1446.0,1229.0,23.5,34.2,0.9748,2005-03-22 14:00:00,14.0,1.0,3.0,0,2.160305178602658,803.7,2.4
2.0,1197.0,275.0,9.1,943.0,256.0,599.0,130.0,1294.0,951.0,25.5,28.3,0.9124,2005-03-22 15:00:00,15.0,1.0,3.0,0,1.9692306177514909,721.65,2.5
1.7,1142.0,275.0,8.6,924.0,234.0,629.0,122.0,1236.0,819.0,25.5,24.7,0.7928,2005-03-22 16:00:00,16.0,1.0,3.0,0,1.9180326296694565,629.85,2.0
1.7,1147.0,275.0,8.4,914.0,215.0,633.0,113.0,1233.0,801.0,22.9,29.2,0.8055,2005-03-22 17:00:00,17.0,1.0,3.0,0,1.9026546988801152,668.68,1.7
3.3,1448.0,275.0,20.9,1322.0,454.0,447.0,156.0,1655.0,1492.0,21.3,32.9,0.8209,2005-03-22 18:00:00,18.0,1.0,3.0,0,2.910256223701524,700.77,1.7
4.5,1487.0,275.0,21.9,1350.0,605.0,418.0,198.0,1698.0,1692.0,20.1,42.4,0.988,2005-03-22 19:00:00,19.0,1.0,3.0,0,3.055555401234576,852.24,3.3
5.8,1476.0,275.0,20.4,1308.0,529.0,428.0,175.0,1674.0,1654.0,18.6,46.6,0.9858,2005-03-22 20:00:00,20.0,1.0,3.0,0,3.022856970122459,866.7600000000001,4.5
4.3,1282.0,275.0,11.0,1013.0,354.0,545.0,141.0,1384.0,1287.0,17.4,50.6,0.9989,2005-03-22 21:00:00,21.0,1.0,3.0,0,2.5106381198128993,880.4399999999999,5.8
3.0,1147.0,275.0,6.8,848.0,195.0,636.0,101.0,1289.0,938.0,16.4,57.2,1.0574,2005-03-22 22:00:00,22.0,1.0,3.0,0,1.9306928781492199,938.0799999999999,4.3
2.8,1130.0,275.0,6.3,828.0,161.0,645.0,102.0,1283.0,973.0,16.3,59.4,1.0895,2005-03-22 23:00:00,23.0,1.0,3.0,0,1.578431217800861,968.22,3.0
2.7,1154.0,275.0,6.2,822.0,187.0,656.0,119.0,1285.0,1087.0,16.0,60.2,1.0844,2005-03-23 00:00:00,0.0,2.0,3.0,0,1.5714284393757614,963.2,2.8
2.4,1049.0,275.0,3.5,683.0,156.0,782.0,110.0,1190.0,796.0,15.6,61.6,1.0859,2005-03-23 01:00:00,1.0,2.0,3.0,0,1.41818168925621,960.96,2.7
